order_id,state,status,delivery_days,delivery_status
ORD007536,Kerala,delivered,3.0,On Time
ORD007537,Madhya Pradesh,delivered,5.0,On Time
ORD007540,Rajasthan,delivered,3.0,On Time
ORD007541,Rajasthan,delivered,7.0,Late
ORD007545,Maharashtra,delivered,9.0,Late
ORD007547,Rajasthan,delivered,12.0,Late
ORD007548,West Bengal,delivered,10.0,Late
ORD007549,Madhya Pradesh,delivered,8.0,Late
ORD007555,Haryana,delivered,4.0,On Time
ORD007557,Rajasthan,delivered,5.0,On Time
ORD007558,Delhi,delivered,8.0,On Time
ORD007559,Rajasthan,delivered,2.0,On Time
ORD007560,Delhi,delivered,5.0,Late
ORD007561,Karnataka,delivered,12.0,Late
ORD007565,Rajasthan,delivered,12.0,Late
ORD007567,Tamil Nadu,delivered,4.0,Late
ORD007570,Telangana,delivered,8.0,On Time
ORD007573,Gujarat,delivered,5.0,Late
ORD007576,Uttar Pradesh,delivered,1.0,On Time
ORD007579,West Bengal,delivered,5.0,On Time
ORD007580,West Bengal,delivered,9.0,Late
ORD007581,Rajasthan,delivered,9.0,On Time
ORD007582,West Bengal,delivered,11.0,Late
ORD007584,Gujarat,delivered,13.0,Late
ORD007589,Gujarat,delivered,1.0,On Time
ORD007590,Maharashtra,delivered,12.0,Late
ORD007592,Kerala,delivered,13.0,Late
ORD007593,Gujarat,delivered,10.0,Late
ORD007594,Gujarat,delivered,11.0,Late
ORD007598,Uttar Pradesh,delivered,11.0,Late
ORD007599,Delhi,delivered,10.0,Late
ORD007601,Tamil Nadu,delivered,12.0,Late
ORD007602,Kerala,delivered,5.0,Late
ORD007611,Pune,delivered,13.0,Late
ORD007612,Karnataka,delivered,11.0,Late
ORD007613,Telangana,delivered,9.0,Late
ORD007614,Rajasthan,delivered,9.0,On Time
ORD007616,Kerala,delivered,3.0,On Time
ORD007618,West Bengal,delivered,11.0,Late
ORD007620,Bihar,delivered,2.0,On Time
ORD007621,Madhya Pradesh,delivered,6.0,On Time
ORD007623,Karnataka,delivered,11.0,Late
ORD007624,Haryana,delivered,3.0,On Time
ORD007626,Haryana,delivered,11.0,Late
ORD007627,Kerala,delivered,4.0,On Time
ORD007628,Madhya Pradesh,delivered,7.0,On Time
ORD007633,Telangana,delivered,7.0,Late
ORD007634,Kerala,delivered,10.0,Late
ORD007636,Gujarat,delivered,7.0,Late
ORD007638,Tamil Nadu,delivered,6.0,Late
ORD007639,Gujarat,delivered,10.0,Late
ORD007640,Odisha,delivered,6.0,Late
ORD007642,West Bengal,delivered,13.0,Late
ORD007643,West Bengal,delivered,9.0,Late
ORD007646,Madhya Pradesh,delivered,9.0,Late
ORD007648,Madhya Pradesh,delivered,11.0,Late
ORD007649,Odisha,delivered,8.0,Late
ORD007650,Rajasthan,delivered,8.0,Late
ORD007653,Uttar Pradesh,delivered,6.0,On Time
ORD007654,Gujarat,delivered,14.0,Late
ORD007657,Karnataka,delivered,8.0,Late
ORD007661,Bihar,delivered,6.0,On Time
ORD007662,Maharashtra,delivered,9.0,Late
ORD007663,Uttar Pradesh,delivered,1.0,On Time
ORD007664,Kerala,delivered,12.0,Late
ORD007667,Kerala,delivered,7.0,Late
ORD007669,Karnataka,delivered,10.0,Late
ORD007670,Kerala,delivered,11.0,Late
ORD007673,West Bengal,delivered,14.0,Late
ORD007674,Odisha,delivered,10.0,Late
ORD007675,Rajasthan,delivered,8.0,Late
ORD007678,Rajasthan,delivered,14.0,Late
ORD007679,Bihar,delivered,4.0,On Time
ORD007682,Gujarat,delivered,4.0,On Time
ORD007685,Karnataka,delivered,6.0,On Time
ORD007688,Bihar,delivered,7.0,Late
ORD007689,Pune,delivered,7.0,Late
ORD007693,Karnataka,delivered,9.0,Late
ORD007698,Uttar Pradesh,delivered,7.0,Late
ORD007699,Kerala,delivered,6.0,On Time
ORD007700,Bihar,delivered,3.0,On Time
ORD007701,Uttar Pradesh,delivered,14.0,Late
ORD007703,Gujarat,delivered,10.0,Late
ORD007706,Tamil Nadu,delivered,4.0,On Time
ORD007708,Delhi,delivered,5.0,Late
ORD007709,Haryana,delivered,10.0,Late
ORD007710,Gujarat,delivered,12.0,Late
ORD007711,Maharashtra,delivered,9.0,On Time
ORD007713,Maharashtra,delivered,10.0,Late
ORD007714,Pune,delivered,8.0,On Time
ORD007718,Odisha,delivered,6.0,On Time
ORD007719,Rajasthan,delivered,9.0,Late
ORD007721,Kerala,delivered,9.0,Late
ORD007722,Uttar Pradesh,delivered,10.0,Late
ORD007724,Maharashtra,delivered,10.0,Late
ORD007728,West Bengal,delivered,7.0,Late
ORD007729,Karnataka,delivered,8.0,On Time
ORD007731,Rajasthan,delivered,9.0,Late
ORD007734,Madhya Pradesh,delivered,9.0,Late
ORD007737,Karnataka,delivered,3.0,On Time
ORD007738,Maharashtra,delivered,11.0,Late
ORD007740,Delhi,delivered,12.0,Late
ORD007741,Odisha,delivered,12.0,Late
ORD007742,Uttar Pradesh,delivered,5.0,On Time
ORD007746,Pune,delivered,8.0,Late
ORD007753,Tamil Nadu,delivered,5.0,On Time
ORD007754,Madhya Pradesh,delivered,9.0,Late
ORD007756,Karnataka,delivered,8.0,Late
ORD007761,Delhi,delivered,9.0,Late
ORD007762,Madhya Pradesh,delivered,7.0,Late
ORD007763,Kerala,delivered,7.0,On Time
ORD007767,Haryana,delivered,7.0,Late
ORD007768,Haryana,delivered,8.0,Late
ORD007770,West Bengal,delivered,10.0,Late
ORD007771,Uttar Pradesh,delivered,4.0,On Time
ORD007772,Bihar,delivered,7.0,Late
ORD007773,Delhi,delivered,11.0,Late
ORD007774,Delhi,delivered,4.0,On Time
ORD007776,Haryana,delivered,13.0,Late
ORD007779,Kerala,delivered,8.0,Late
ORD007780,Pune,delivered,7.0,Late
ORD007788,Telangana,delivered,13.0,Late
ORD007789,Maharashtra,delivered,7.0,Late
ORD007790,Rajasthan,delivered,5.0,On Time
ORD007793,Odisha,delivered,5.0,Late
ORD007797,Telangana,delivered,6.0,Late
ORD007798,Kerala,delivered,4.0,On Time
ORD007800,Uttar Pradesh,delivered,9.0,Late
ORD007801,Tamil Nadu,delivered,6.0,Late
ORD007804,Gujarat,delivered,9.0,On Time
ORD007805,Pune,delivered,2.0,On Time
ORD007807,Pune,delivered,9.0,On Time
ORD007808,Gujarat,delivered,9.0,On Time
ORD007811,Bihar,delivered,7.0,Late
ORD007812,Odisha,delivered,3.0,On Time
ORD007815,Maharashtra,delivered,12.0,Late
ORD007817,Gujarat,delivered,8.0,On Time
ORD007819,Rajasthan,delivered,7.0,Late
ORD007823,Kerala,delivered,8.0,On Time
ORD007824,Kerala,delivered,7.0,On Time
ORD007825,Bihar,delivered,5.0,Late
ORD007826,Kerala,delivered,12.0,Late
ORD007827,Delhi,delivered,2.0,On Time
ORD007828,Karnataka,delivered,12.0,Late
ORD007829,Delhi,delivered,5.0,On Time
ORD007832,Rajasthan,delivered,10.0,Late
ORD007836,Maharashtra,delivered,2.0,On Time
ORD007838,Madhya Pradesh,delivered,15.0,Late
ORD007839,Bihar,delivered,11.0,Late
ORD007840,West Bengal,delivered,7.0,Late
ORD007841,West Bengal,delivered,10.0,Late
ORD007842,Madhya Pradesh,delivered,8.0,On Time
ORD007844,Kerala,delivered,7.0,On Time
ORD007848,Delhi,delivered,10.0,Late
ORD007849,Haryana,delivered,3.0,On Time
ORD007853,Odisha,delivered,6.0,Late
ORD007854,Kerala,delivered,13.0,Late
ORD007856,Rajasthan,delivered,5.0,On Time
ORD007860,Telangana,delivered,8.0,Late
ORD007862,Rajasthan,delivered,2.0,On Time
ORD007866,West Bengal,delivered,4.0,On Time
ORD007871,Maharashtra,delivered,14.0,Late
ORD007872,Uttar Pradesh,delivered,7.0,On Time
ORD007874,Rajasthan,delivered,2.0,On Time
ORD007875,Telangana,delivered,4.0,On Time
ORD007876,Karnataka,delivered,3.0,On Time
ORD007877,Rajasthan,delivered,14.0,Late
ORD007878,Uttar Pradesh,delivered,12.0,Late
ORD007880,Karnataka,delivered,13.0,Late
ORD007882,Karnataka,delivered,13.0,Late
ORD007884,Haryana,delivered,10.0,Late
ORD007885,Pune,delivered,12.0,Late
ORD007887,Madhya Pradesh,delivered,13.0,Late
ORD007891,Telangana,delivered,12.0,Late
ORD007897,Odisha,delivered,8.0,Late
ORD007898,Bihar,delivered,4.0,Late
ORD007899,Haryana,delivered,6.0,On Time
ORD007901,Karnataka,delivered,11.0,Late
ORD007903,Maharashtra,delivered,12.0,Late
ORD007904,Gujarat,delivered,10.0,Late
ORD007907,Haryana,delivered,4.0,On Time
ORD007908,Karnataka,delivered,7.0,Late
ORD007909,Odisha,delivered,12.0,Late
ORD007912,Gujarat,delivered,8.0,Late
ORD007914,Karnataka,delivered,7.0,Late
ORD007915,Haryana,delivered,9.0,Late
ORD007916,Pune,delivered,7.0,On Time
ORD007917,Madhya Pradesh,delivered,7.0,Late
ORD007922,Uttar Pradesh,delivered,13.0,Late
ORD007923,Rajasthan,delivered,5.0,On Time
ORD007926,Haryana,delivered,9.0,Late
ORD007930,Kerala,delivered,1.0,On Time
ORD007933,Rajasthan,delivered,9.0,Late
ORD007935,Tamil Nadu,delivered,14.0,Late
ORD007937,West Bengal,delivered,8.0,Late
ORD007938,Tamil Nadu,delivered,8.0,On Time
ORD007939,Telangana,delivered,4.0,On Time
ORD007942,Gujarat,delivered,8.0,Late
ORD007943,Bihar,delivered,13.0,Late
ORD007944,Gujarat,delivered,10.0,Late
ORD007946,Gujarat,delivered,12.0,Late
ORD007950,West Bengal,delivered,7.0,Late
ORD007956,Delhi,delivered,3.0,On Time
ORD007957,Uttar Pradesh,delivered,8.0,On Time
ORD007959,Rajasthan,delivered,5.0,On Time
ORD007960,Haryana,delivered,6.0,On Time
ORD007961,Maharashtra,delivered,6.0,Late
ORD007962,Uttar Pradesh,delivered,5.0,Late
ORD007963,Telangana,delivered,6.0,Late
ORD007964,Pune,delivered,6.0,Late
ORD007965,Madhya Pradesh,delivered,7.0,Late
ORD007966,Rajasthan,delivered,8.0,Late
ORD007967,Kerala,delivered,8.0,On Time
ORD007969,Kerala,delivered,2.0,On Time
ORD007971,West Bengal,delivered,7.0,Late
ORD007973,Odisha,delivered,13.0,Late
ORD007974,Uttar Pradesh,delivered,5.0,Late
ORD007975,Tamil Nadu,delivered,8.0,On Time
ORD007976,Haryana,delivered,3.0,On Time
ORD007980,Karnataka,delivered,3.0,On Time
ORD007985,Bihar,delivered,11.0,Late
ORD007986,Tamil Nadu,delivered,10.0,Late
ORD007995,Odisha,delivered,8.0,Late
ORD008002,Rajasthan,delivered,15.0,Late
ORD008004,Karnataka,delivered,5.0,On Time
ORD008006,Delhi,delivered,1.0,On Time
ORD008007,Kerala,delivered,8.0,Late
ORD008008,Telangana,delivered,10.0,Late
ORD008009,Uttar Pradesh,delivered,3.0,On Time
ORD008011,Odisha,delivered,4.0,On Time
ORD008013,Madhya Pradesh,delivered,11.0,Late
ORD008018,Maharashtra,delivered,11.0,Late
ORD008019,Gujarat,delivered,5.0,Late
ORD008021,Uttar Pradesh,delivered,11.0,Late
ORD008024,Madhya Pradesh,delivered,14.0,Late
ORD008028,Kerala,delivered,5.0,Late
ORD008029,Tamil Nadu,delivered,10.0,Late
ORD008030,Uttar Pradesh,delivered,10.0,Late
ORD008031,Telangana,delivered,9.0,Late
ORD008035,Uttar Pradesh,delivered,12.0,Late
ORD008036,Tamil Nadu,delivered,8.0,On Time
ORD008037,Pune,delivered,11.0,Late
ORD008039,Madhya Pradesh,delivered,2.0,On Time
ORD008040,Tamil Nadu,delivered,9.0,Late
ORD008042,Maharashtra,delivered,3.0,On Time
ORD008045,Delhi,delivered,11.0,Late
ORD008046,Uttar Pradesh,delivered,7.0,Late
ORD008048,Rajasthan,delivered,7.0,Late
ORD008050,Haryana,delivered,5.0,On Time
ORD008051,Pune,delivered,6.0,On Time
ORD008054,Haryana,delivered,2.0,On Time
ORD008056,Karnataka,delivered,11.0,Late
ORD008062,Maharashtra,delivered,14.0,Late
ORD008063,Bihar,delivered,15.0,Late
ORD008064,Kerala,delivered,11.0,Late
ORD008066,Maharashtra,delivered,7.0,Late
ORD008069,Maharashtra,delivered,11.0,Late
ORD008070,Delhi,delivered,1.0,On Time
ORD008071,West Bengal,delivered,7.0,On Time
ORD008072,Madhya Pradesh,delivered,9.0,Late
ORD008073,Odisha,delivered,3.0,On Time
ORD008076,Uttar Pradesh,delivered,5.0,Late
ORD008077,Haryana,delivered,3.0,On Time
ORD008080,Pune,delivered,11.0,Late
ORD008084,Kerala,delivered,2.0,On Time
ORD008086,Telangana,delivered,5.0,Late
ORD008089,Haryana,delivered,7.0,Late
ORD008090,Gujarat,delivered,7.0,Late
ORD008091,Telangana,delivered,2.0,On Time
ORD008093,Tamil Nadu,delivered,8.0,Late
ORD008099,Pune,delivered,9.0,Late
ORD008100,Bihar,delivered,3.0,On Time
ORD008101,Rajasthan,delivered,10.0,Late
ORD008103,Gujarat,delivered,8.0,Late
ORD008105,Delhi,delivered,10.0,Late
ORD008106,Gujarat,delivered,9.0,On Time
ORD008108,Bihar,delivered,7.0,On Time
ORD008109,Odisha,delivered,7.0,On Time
ORD008110,Gujarat,delivered,4.0,On Time
ORD008112,Pune,delivered,10.0,On Time
ORD008113,Karnataka,delivered,3.0,On Time
ORD008117,West Bengal,delivered,7.0,Late
ORD008118,Telangana,delivered,6.0,On Time
ORD008119,Madhya Pradesh,delivered,9.0,Late
ORD008120,West Bengal,delivered,7.0,Late
ORD008121,Rajasthan,delivered,7.0,On Time
ORD008123,Odisha,delivered,6.0,On Time
ORD008128,Uttar Pradesh,delivered,7.0,On Time
ORD008130,Haryana,delivered,11.0,Late
ORD008133,Karnataka,delivered,7.0,On Time
ORD008134,Odisha,delivered,7.0,On Time
ORD008135,Bihar,delivered,3.0,On Time
ORD008138,Kerala,delivered,11.0,Late
ORD008139,Delhi,delivered,3.0,On Time
ORD008147,Kerala,delivered,7.0,Late
ORD008148,Pune,delivered,9.0,Late
ORD008151,Delhi,delivered,15.0,Late
ORD008152,Delhi,delivered,8.0,Late
ORD008154,Karnataka,delivered,3.0,On Time
ORD008155,Bihar,delivered,7.0,On Time
ORD008156,Delhi,delivered,9.0,Late
ORD008157,Pune,delivered,7.0,Late
ORD008159,Telangana,delivered,10.0,Late
ORD008160,Telangana,delivered,10.0,On Time
ORD008163,Uttar Pradesh,delivered,9.0,Late
ORD008164,Karnataka,delivered,5.0,On Time
ORD008165,Karnataka,delivered,10.0,Late
ORD008166,Telangana,delivered,11.0,Late
ORD008169,Bihar,delivered,1.0,On Time
ORD008170,West Bengal,delivered,9.0,Late
ORD008171,Maharashtra,delivered,5.0,Late
ORD008172,Madhya Pradesh,delivered,11.0,Late
ORD008174,Kerala,delivered,12.0,Late
ORD008176,Kerala,delivered,8.0,Late
ORD008177,Maharashtra,delivered,10.0,Late
ORD008181,Maharashtra,delivered,5.0,On Time
ORD008183,Bihar,delivered,10.0,Late
ORD008186,Uttar Pradesh,delivered,7.0,On Time
ORD008189,Delhi,delivered,14.0,Late
ORD008191,Pune,delivered,13.0,Late
ORD008192,Pune,delivered,8.0,Late
ORD008197,Odisha,delivered,6.0,Late
ORD008198,West Bengal,delivered,7.0,Late
ORD008208,Rajasthan,delivered,8.0,On Time
ORD008209,Madhya Pradesh,delivered,7.0,Late
ORD008210,Pune,delivered,12.0,Late
ORD008212,Karnataka,delivered,6.0,Late
ORD008214,Kerala,delivered,4.0,On Time
ORD008215,Maharashtra,delivered,13.0,Late
ORD008216,Rajasthan,delivered,14.0,Late
ORD008217,Rajasthan,delivered,6.0,On Time
ORD008221,West Bengal,delivered,7.0,Late
ORD008222,Odisha,delivered,4.0,Late
ORD008223,Uttar Pradesh,delivered,9.0,On Time
ORD008226,Pune,delivered,10.0,Late
ORD008231,Odisha,delivered,10.0,On Time
ORD008232,Bihar,delivered,11.0,Late
ORD008233,Odisha,delivered,8.0,Late
ORD008234,Gujarat,delivered,12.0,Late
ORD008236,Haryana,delivered,5.0,On Time
ORD008237,Uttar Pradesh,delivered,7.0,Late
ORD008242,Odisha,delivered,8.0,On Time
ORD008244,Haryana,delivered,8.0,On Time
ORD008246,Odisha,delivered,7.0,Late
ORD008247,Gujarat,delivered,10.0,Late
ORD008249,Rajasthan,delivered,6.0,On Time
ORD008250,West Bengal,delivered,13.0,Late
ORD008252,Kerala,delivered,7.0,On Time
ORD008253,Kerala,delivered,6.0,Late
ORD008256,Maharashtra,delivered,8.0,On Time
ORD008257,Maharashtra,delivered,11.0,Late
ORD008258,Maharashtra,delivered,7.0,On Time
ORD008263,Bihar,delivered,8.0,On Time
ORD008264,West Bengal,delivered,1.0,On Time
ORD008265,Maharashtra,delivered,4.0,On Time
ORD008268,Rajasthan,delivered,4.0,On Time
ORD008269,Uttar Pradesh,delivered,7.0,Late
ORD008271,Odisha,delivered,9.0,Late
ORD008274,Karnataka,delivered,10.0,On Time
ORD008275,Gujarat,delivered,6.0,Late
ORD008279,Pune,delivered,7.0,On Time
ORD008280,Rajasthan,delivered,9.0,Late
ORD008282,Uttar Pradesh,delivered,9.0,Late
ORD008283,Uttar Pradesh,delivered,11.0,Late
ORD008284,Haryana,delivered,11.0,Late
ORD008287,Telangana,delivered,10.0,Late
ORD008290,Delhi,delivered,3.0,On Time
ORD008291,Tamil Nadu,delivered,9.0,Late
ORD008293,Uttar Pradesh,delivered,10.0,Late
ORD008295,Maharashtra,delivered,1.0,On Time
ORD008296,Uttar Pradesh,delivered,13.0,Late
ORD008298,Karnataka,delivered,9.0,Late
ORD008300,Bihar,delivered,12.0,Late
ORD008305,Madhya Pradesh,delivered,10.0,Late
ORD008306,Kerala,delivered,10.0,Late
ORD008312,Karnataka,delivered,4.0,On Time
ORD008313,Rajasthan,delivered,9.0,Late
ORD008314,Madhya Pradesh,delivered,10.0,Late
ORD008317,West Bengal,delivered,3.0,On Time
ORD008318,West Bengal,delivered,7.0,On Time
ORD008319,Madhya Pradesh,delivered,9.0,Late
ORD008323,Pune,delivered,7.0,On Time
ORD008324,Tamil Nadu,delivered,7.0,Late
ORD008326,Gujarat,delivered,8.0,On Time
ORD008327,Telangana,delivered,12.0,Late
ORD008333,Maharashtra,delivered,4.0,On Time
ORD008334,Bihar,delivered,13.0,Late
ORD008335,Odisha,delivered,8.0,Late
ORD008336,West Bengal,delivered,4.0,On Time
ORD008338,Kerala,delivered,12.0,Late
ORD008339,West Bengal,delivered,11.0,Late
ORD008341,Pune,delivered,9.0,Late
ORD008344,Bihar,delivered,7.0,On Time
ORD008345,Kerala,delivered,8.0,Late
ORD008349,Delhi,delivered,5.0,Late
ORD008351,Haryana,delivered,10.0,Late
ORD008352,Kerala,delivered,4.0,On Time
ORD008353,Madhya Pradesh,delivered,6.0,Late
ORD008354,Telangana,delivered,14.0,Late
ORD008355,Uttar Pradesh,delivered,3.0,On Time
ORD008359,Telangana,delivered,12.0,Late
ORD008361,Uttar Pradesh,delivered,13.0,Late
ORD008363,Pune,delivered,9.0,On Time
ORD008364,Tamil Nadu,delivered,10.0,Late
ORD008367,Gujarat,delivered,12.0,Late
ORD008368,Delhi,delivered,7.0,Late
ORD008370,Karnataka,delivered,8.0,Late
ORD008371,Gujarat,delivered,5.0,On Time
ORD008373,Odisha,delivered,3.0,On Time
ORD008375,Delhi,delivered,14.0,Late
ORD008382,Madhya Pradesh,delivered,11.0,Late
ORD008383,Bihar,delivered,6.0,Late
ORD008384,Rajasthan,delivered,7.0,Late
ORD008387,Kerala,delivered,6.0,Late
ORD008388,Bihar,delivered,2.0,On Time
ORD008392,Delhi,delivered,11.0,Late
ORD008393,Delhi,delivered,6.0,Late
ORD008394,Gujarat,delivered,6.0,Late
ORD008396,Bihar,delivered,5.0,Late
ORD008398,Odisha,delivered,7.0,On Time
ORD008399,Bihar,delivered,11.0,Late
ORD008401,Odisha,delivered,13.0,Late
ORD008403,Bihar,delivered,14.0,Late
ORD008408,Delhi,delivered,12.0,Late
ORD008411,Maharashtra,delivered,11.0,Late
ORD008414,Maharashtra,delivered,12.0,Late
ORD008415,Rajasthan,delivered,6.0,On Time
ORD008417,Kerala,delivered,5.0,On Time
ORD008421,Gujarat,delivered,11.0,Late
ORD008423,Delhi,delivered,11.0,Late
ORD008426,Bihar,delivered,7.0,On Time
ORD008428,West Bengal,delivered,7.0,On Time
ORD008429,Madhya Pradesh,delivered,4.0,On Time
ORD008430,Pune,delivered,13.0,Late
ORD008431,Gujarat,delivered,4.0,On Time
ORD008432,West Bengal,delivered,6.0,On Time
ORD008433,Karnataka,delivered,12.0,Late
ORD008435,Pune,delivered,9.0,On Time
ORD008440,Delhi,delivered,10.0,Late
ORD008441,Madhya Pradesh,delivered,9.0,Late
ORD008443,Karnataka,delivered,6.0,On Time
ORD008444,Kerala,delivered,12.0,Late
ORD008445,West Bengal,delivered,9.0,On Time
ORD008446,Gujarat,delivered,8.0,On Time
ORD008447,Telangana,delivered,11.0,Late
ORD008448,West Bengal,delivered,9.0,Late
ORD008449,Rajasthan,delivered,6.0,On Time
ORD008450,Haryana,delivered,6.0,On Time
ORD008452,Haryana,delivered,5.0,On Time
ORD008453,Gujarat,delivered,12.0,Late
ORD008454,Telangana,delivered,6.0,Late
ORD008457,Haryana,delivered,9.0,Late
ORD008461,West Bengal,delivered,5.0,On Time
ORD008463,Haryana,delivered,7.0,Late
ORD008464,Maharashtra,delivered,12.0,Late
ORD008467,Uttar Pradesh,delivered,10.0,On Time
ORD008472,Uttar Pradesh,delivered,7.0,Late
ORD008473,Rajasthan,delivered,7.0,Late
ORD008475,Kerala,delivered,7.0,On Time
ORD008477,Maharashtra,delivered,10.0,Late
ORD008478,Telangana,delivered,4.0,On Time
ORD008479,Pune,delivered,10.0,Late
ORD008482,Tamil Nadu,delivered,8.0,On Time
ORD008484,Madhya Pradesh,delivered,9.0,Late
ORD008485,Karnataka,delivered,12.0,Late
ORD008486,Bihar,delivered,13.0,Late
ORD008489,Delhi,delivered,5.0,On Time
ORD008492,Tamil Nadu,delivered,7.0,Late
ORD008493,Maharashtra,delivered,9.0,Late
ORD008494,Haryana,delivered,1.0,On Time
ORD008495,Pune,delivered,5.0,On Time
ORD008500,Pune,delivered,13.0,Late
ORD008502,Telangana,delivered,10.0,Late
ORD008507,Tamil Nadu,delivered,12.0,Late
ORD008510,Karnataka,delivered,2.0,On Time
ORD008512,Maharashtra,delivered,13.0,Late
ORD008513,Kerala,delivered,2.0,On Time
ORD008514,Gujarat,delivered,8.0,On Time
ORD008515,Maharashtra,delivered,10.0,Late
ORD008517,Tamil Nadu,delivered,10.0,Late
ORD008518,Odisha,delivered,9.0,Late
ORD008519,Madhya Pradesh,delivered,14.0,Late
ORD008520,Tamil Nadu,delivered,1.0,On Time
ORD008522,Delhi,delivered,9.0,Late
ORD008525,Bihar,delivered,5.0,On Time
ORD008527,Uttar Pradesh,delivered,12.0,Late
ORD008529,Uttar Pradesh,delivered,6.0,Late
ORD008530,Tamil Nadu,delivered,14.0,Late
ORD008534,Haryana,delivered,8.0,On Time
ORD008537,Kerala,delivered,4.0,Late
ORD008543,Kerala,delivered,5.0,On Time
ORD008544,Rajasthan,delivered,7.0,On Time
ORD008545,Maharashtra,delivered,11.0,Late
ORD008546,Pune,delivered,7.0,Late
ORD008551,Maharashtra,delivered,6.0,Late
ORD008552,Odisha,delivered,6.0,Late
ORD008553,Karnataka,delivered,9.0,On Time
ORD008554,Madhya Pradesh,delivered,5.0,Late
ORD008556,Odisha,delivered,6.0,On Time
ORD008557,West Bengal,delivered,4.0,On Time
ORD008559,Bihar,delivered,10.0,On Time
ORD008560,Delhi,delivered,4.0,On Time
ORD008563,Tamil Nadu,delivered,12.0,Late
ORD008565,West Bengal,delivered,9.0,On Time
ORD008568,Tamil Nadu,delivered,4.0,On Time
ORD008569,Madhya Pradesh,delivered,6.0,On Time
ORD008570,Rajasthan,delivered,7.0,On Time
ORD008572,Gujarat,delivered,6.0,On Time
ORD008574,Delhi,delivered,6.0,Late
ORD008576,Pune,delivered,13.0,Late
ORD008577,Bihar,delivered,8.0,Late
ORD008578,Haryana,delivered,12.0,Late
ORD008580,Delhi,delivered,13.0,Late
ORD008581,Uttar Pradesh,delivered,9.0,Late
ORD008583,Delhi,delivered,8.0,Late
ORD008586,Haryana,delivered,3.0,On Time
ORD008594,West Bengal,delivered,13.0,Late
ORD008595,Uttar Pradesh,delivered,7.0,Late
ORD008597,Karnataka,delivered,6.0,Late
ORD008599,Telangana,delivered,5.0,Late
ORD008600,Telangana,delivered,7.0,Late
ORD008602,Maharashtra,delivered,5.0,Late
ORD008603,Pune,delivered,7.0,On Time
ORD008605,Telangana,delivered,10.0,Late
ORD008606,Karnataka,delivered,14.0,Late
ORD008607,Uttar Pradesh,delivered,2.0,On Time
ORD008610,Haryana,delivered,12.0,Late
ORD008612,Karnataka,delivered,8.0,Late
ORD008613,Rajasthan,delivered,13.0,Late
ORD008616,Telangana,delivered,4.0,On Time
ORD008617,Kerala,delivered,14.0,Late
ORD008619,Delhi,delivered,8.0,Late
ORD008622,Telangana,delivered,7.0,Late
ORD008623,Gujarat,delivered,13.0,Late
ORD008624,Kerala,delivered,6.0,On Time
ORD008625,West Bengal,delivered,7.0,Late
ORD008627,Odisha,delivered,5.0,On Time
ORD008628,Odisha,delivered,5.0,On Time
ORD008629,Madhya Pradesh,delivered,2.0,On Time
ORD008630,Kerala,delivered,8.0,Late
ORD008633,Maharashtra,delivered,8.0,Late
ORD008635,Telangana,delivered,10.0,Late
ORD008638,Madhya Pradesh,delivered,11.0,Late
ORD008641,Maharashtra,delivered,4.0,Late
ORD008642,Pune,delivered,5.0,On Time
ORD008644,Uttar Pradesh,delivered,5.0,On Time
ORD008645,Delhi,delivered,11.0,Late
ORD008646,Madhya Pradesh,delivered,7.0,On Time
ORD008648,Karnataka,delivered,9.0,On Time
ORD008650,Maharashtra,delivered,7.0,Late
ORD008653,Karnataka,delivered,8.0,On Time
ORD008654,Tamil Nadu,delivered,14.0,Late
ORD008655,Kerala,delivered,8.0,On Time
ORD008659,Rajasthan,delivered,15.0,Late
ORD008661,Maharashtra,delivered,11.0,Late
ORD008663,Tamil Nadu,delivered,10.0,Late
ORD008664,Tamil Nadu,delivered,5.0,On Time
ORD008665,West Bengal,delivered,14.0,Late
ORD008668,Gujarat,delivered,12.0,Late
ORD008672,Telangana,delivered,9.0,Late
ORD008673,Kerala,delivered,12.0,Late
ORD008674,Telangana,delivered,4.0,On Time
ORD008675,Kerala,delivered,5.0,On Time
ORD008676,Delhi,delivered,5.0,Late
ORD008678,Maharashtra,delivered,7.0,On Time
ORD008679,Odisha,delivered,8.0,Late
ORD008681,Delhi,delivered,8.0,On Time
ORD008682,Madhya Pradesh,delivered,4.0,Late
ORD008686,Kerala,delivered,7.0,Late
ORD008693,West Bengal,delivered,5.0,On Time
ORD008696,Gujarat,delivered,10.0,Late
ORD008699,Karnataka,delivered,9.0,Late
ORD008702,Karnataka,delivered,9.0,On Time
ORD008705,Delhi,delivered,7.0,Late
ORD008706,West Bengal,delivered,9.0,Late
ORD008707,West Bengal,delivered,3.0,On Time
ORD008715,Tamil Nadu,delivered,11.0,Late
ORD008717,Delhi,delivered,8.0,Late
ORD008720,Bihar,delivered,4.0,On Time
ORD008721,Odisha,delivered,10.0,On Time
ORD008722,Haryana,delivered,1.0,On Time
ORD008724,Karnataka,delivered,8.0,Late
ORD008725,Kerala,delivered,11.0,Late
ORD008727,Kerala,delivered,3.0,On Time
ORD008728,Odisha,delivered,7.0,On Time
ORD008729,Rajasthan,delivered,11.0,Late
ORD008732,Tamil Nadu,delivered,6.0,Late
ORD008734,Bihar,delivered,11.0,Late
ORD008736,Maharashtra,delivered,4.0,Late
ORD008740,Gujarat,delivered,3.0,On Time
